EE Provider ID	EE UID	Client Unique ID	Client ID	Client Age at Entry	Client Age at Exit	Client Gender	Client Primary Race	Client Ethnicity	Client Veteran Status
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747607	dwtm04161968d236w325	422785	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747608	dgtm12051964d130g360	185048	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747609	jprm06231997j535p626	421416	18	18	Male	Black or African American (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747610	kjhm08051939k530j525	419911	76	76	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747611	spim07091966s300p412	422315	49	49	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747612	mdvm01221955m240d120	421939	61	61	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747613	jmlm11191974j210m450	377166	41	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747614	mlwm08071974m632l200	419124	41	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747615	tgrf08191977t200g640	422375	38	38	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747616	lrsf12151958l150r200	106155	57	57	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747617	jmtf06081959j530m324	157088	56	56	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	747618	thrf05231991t120h620	224194	24	24	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748080	ehnm03231960e640h530	422902	55	55	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748081	ljfm07151959l563j162	124817	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748082	smrm06231974s500m610	320781	41	41	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748083	fabm04061963f652a412	360883	52	52	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748084	ream02291956r200e152	385539	59	60	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748085	mtym04021990m300t460	422901	25	25	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748086	jeem10051960j500e163	158981	55	55	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748087	jbtm12201957j520b300	70856	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748088	jcom02101965j210c160	422042	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748089	jcmm12031961j520c512	130920	54	54	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748090	vbnm01071966v624b530	200794	50	50	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748091	kwif10091964k623w200	167279	51	51	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748092	shsf02241980s315h200	177865	35	36	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748510	rdrm01141958r263d610	142304	58	58	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748511	ramm06201990r254a652	177283	25	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748512	jmlm11191974j210m450	377166	41	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748513	jltm10031997j650l340	402257	23	23	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	748514	jbim12161966j520b400	418225	49	49	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749068	kklm12151965k530k400	423089	50	50	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749069	khrf03081992k600h620	358124	23	23	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749070	lsaf07301963l200s500	413940	52	52	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749223	ssim06201954s540s542	172434	61	61	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749581	brtm11251961b620r341	344699	54	54	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749582	foom09141960f652o252	400414	55	55	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749584	dsmm05311983d250s552	194795	32	32	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749593	pglf11111968p430g456	344697	47	47	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	749594	doef12191962d160o520	419527	53	53	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750453	asim04241973a350s560	409236	42	42	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750454	dgtm12051964d130g360	185048	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750455	jrbm08201959j400r152	316734	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750456	rwlm03181964r254w452	402130	51	52	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750457	pdbm08181959p400d155	179960	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750458	lcam12161963l540c462	366028	52	52	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750459	jdam06181979j500d200	287048	36	36	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750460	dwtm04161968d236w325	422785	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750461	lrom06031973l600r214	423292	42	42	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750462	jbtm12201957j520b300	70856	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750463	mhrf08101963m650h600	423291	52	52	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750464	slvf07201962s650l130	421826	53	53	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750957	egam08301967e640g612	218081	48	48	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750958	jewm11291970j200e363	268404	45	45	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750959	ae-m10301972a450e455	197232	43	43	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750960	cbtm06081950c642b340	337991	65	65	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750961	lbim02271961l600b624	135866	55	55	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750963	ajhm06201957a535j525	332884	58	58	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750965	dwtm04161968d236w325	422785	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	750973	mlpf12021976m600l126	161111	39	39	Female	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	751025	fabm04061963f652a412	360883	52	52	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	751515	ramm06201990r254a652	177283	25	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	751516	whrm07111990w420h655	423492	25	25	Male	American Indian or Alaska Native (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	751519	kmlm12231983k150m420	403745	32	32	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	751522	thof04271990t500h160	415830	25	25	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752022	cbtm06081950c642b340	337991	65	65	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752023	jdam06181979j500d200	287048	36	36	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752024	twgm08281970t300w256	423563	45	45	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752025	twgm08281970t300w256	423563	45	45	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752026	swlm03181971s500w452	219636	44	44	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752027	pglf11111968p430g456	344697	47	47	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752075	wsim12051980w450s530	265171	35	35	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752493	tmkm12311958t650m200	103533	57	57	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752494	ludm12061979l516u536	281119	36	36	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752495	rdrm01141958r263d610	142304	58	58	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	752496	khuf02041959k345h200	199086	57	57	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753363	aslm02221970a415s462	324453	46	46	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753364	jsim05241966j500s162	416696	49	49	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753365	mlwm08071974m632l200	419124	41	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753366	ddnm03181960d130d542	196082	55	55	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753371	rgam07161972r543g620	422213	43	43	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753373	pglf11111968p430g456	344697	47	47	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753378	rjhf04061995r240j525	399340	20	20	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753379	ssaf02051970s600s610	176580	46	46	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	753380	gjnf01261959g534j520	423732	57	57	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
